Geofence,LOCATION,BADGE,MUG,DoorType,Datetime,Latitude,Longitude,,
S2,LT2,B3916,0,EXIT,11/1/2020 16:40,,,,
S2,LT2,B3917,1,EXIT,11/6/2020 15:27,,,,
S2,LT2,B3918,0,EXIT,11/8/2020 1:51,,,,
S2,LT2,B3919,1,EXIT,10/27/2020 15:59,,,,
S2,LT1,B3920,1,ENTRY,10/27/2020 15:55,,,,
S2,LT2,B3921,1,EXIT,11/7/2020 17:18,,,,
S2,LT1,B3922,1,EXIT,10/27/2020 17:52,,,,
S2,LT2,B3923,0,EXIT,10/27/2020 16:36,,,,
S2,LT2,B3924,0,EXIT,10/27/2020 20:57,,,,
S2,LT1,B3925,1,ENTRY,10/27/2020 16:17,,,,
S2,LT1,B3926,1,ENTRY,10/27/2020 17:16,,,,
S2,LT1,B3927,1,ENTRY,10/27/2020 17:27,,,,
S2,LT1,B3928,1,ENTRY,10/27/2020 17:38,,,,
S2,LT2,B3929,1,ENTRY,10/27/2020 17:42,,,,
S2,LT2,B3930,0,EXIT,10/27/2020 18:14,,,,
S2,LT2,B3931,0,EXIT,11/3/2020 18:48,,,,
S2,LT1,B3932,1,ENTRY,10/27/2020 19:25,,,,
S2,LT2,B3933,1,EXIT,10/28/2020 16:05,,,,
S2,LT1,B3934,1,ENTRY,11/5/2020 20:59,,,,
S2,LT2,B3935,1,EXIT,11/7/2020 20:10,,,,
S2,LT2,B3936,1,EXIT,11/8/2020 22:24,,,,
S2,LT2,B3937,1,EXIT,11/8/2020 22:34,,,,
S2,LT1,B3938,0,EXIT,11/5/2020 9:11,,,,
S2,LT1,B3939,1,EXIT,11/3/2020 22:39,,,,
S2,LT2,B3940,1,EXIT,10/28/2020 1:30,,,,
S2,LT1,B3941,1,EXIT,11/6/2020 1:49,,,,
S2,LT1,B3942,0,DROP-OFF,10/30/2020 3:33,,,,
S2,LT1,B3943,0,EXIT,10/28/2020 5:01,,,,
S2,LT1,B3944,1,PICK-UP,10/28/2020 5:37,,,,
S2,LT1,B3945,1,ENTRY,10/28/2020 5:53,,,,
S2,LT1,B3946,0,EXIT,11/1/2020 6:13,,,,
S2,LT1,B3947,1,EXIT,11/8/2020 6:20,,,,
S2,LT2,B3948,0,EXIT,11/4/2020 20:16,,,,
S2,LT1,B3949,1,ENTRY,10/28/2020 6:37,,,,
S2,LT2,B3950,1,EXIT,11/6/2020 6:39,,,,
S2,LT1,B3951,1,EXIT,11/4/2020 6:56,,,,
S2,LT1,B3952,1,EXIT,10/28/2020 7:11,,,,
S2,LT1,B3953,0,EXIT,10/28/2020 7:13,,,,
S2,LT2,B3954,0,EXIT,10/29/2020 15:36,,,,
S2,LT2,B3955,0,EXIT,10/28/2020 7:58,,,,
S2,LT1,B3956,1,ENTRY,10/28/2020 7:36,,,,
S2,LT1,B3957,1,ENTRY,10/28/2020 7:55,,,,
S2,LT1,B3958,0,EXIT,11/7/2020 7:46,,,,
S2,LT2,B3959,0,EXIT,10/28/2020 8:56,,,,
S2,LT2,B3960,0,EXIT,11/6/2020 8:21,,,,
S2,LT1,B3961,1,EXIT,11/9/2020 7:16,,,,
S2,LT1,B3962,1,ENTRY,10/28/2020 9:13,,,,
S2,LT1,B3963,0,EXIT,10/28/2020 9:58,,,,
S2,LT2,B3964,0,EXIT,10/28/2020 9:40,,,,
S2,LT2,B3965,0,EXIT,11/9/2020 9:01,,,,
S2,LT2,B3966,1,EXIT,10/31/2020 12:08,,,,
S2,LT1,B3967,0,EXIT,11/5/2020 7:04,,,,
S2,LT2,B3968,0,DROP-OFF,11/1/2020 7:16,,,,
S2,LT2,B3969,0,EXIT,10/28/2020 10:57,,,,
S2,LT1,B3970,1,EXIT,11/7/2020 8:56,,,,
S2,LT1,B3971,1,EXIT,10/28/2020 10:47,,,,
S2,LT1,B3972,0,EXIT,11/8/2020 4:09,,,,
S2,LT2,B3973,0,EXIT,10/28/2020 10:58,,,,
S2,LT2,B3974,0,EXIT,11/3/2020 9:34,,,,
S2,LT1,B3975,0,EXIT,10/28/2020 12:55,,,,
S2,LT1,B3976,0,EXIT,11/5/2020 14:59,,,,
S2,LT1,B3977,0,EXIT,10/29/2020 12:50,,,,
S2,LT2,B3978,0,EXIT,11/7/2020 10:31,,,,
S2,LT1,B3979,0,EXIT,10/28/2020 13:51,,,,
S2,LT1,B3980,1,EXIT,10/28/2020 13:53,,,,
S2,LT2,B3981,0,DROP-OFF,10/28/2020 14:11,,,,
S2,LT2,B3982,0,EXIT,10/28/2020 14:21,,,,
S2,LT1,B3983,0,EXIT,10/28/2020 14:38,,,,
S2,LT1,B3984,0,EXIT,11/2/2020 6:18,,,,
S2,LT2,B3985,0,DROP-OFF,10/28/2020 14:39,,,,
S2,LT2,B3986,0,EXIT,10/28/2020 23:46,,,,
S2,LT1,B3987,0,EXIT,11/9/2020 5:49,,,,
S2,LT2,B3988,0,EXIT,10/30/2020 8:12,,,,
S2,LT1,B3989,0,EXIT,11/2/2020 17:34,,,,
S2,LT1,B3990,1,EXIT,11/4/2020 13:15,,,,
S2,LT2,B3991,0,ENTRY,11/9/2020 10:28,,,,
S2,LT2,B3992,0,EXIT,11/7/2020 15:11,,,,
S2,LT1,B3993,1,ENTRY,11/4/2020 15:11,,,,
S2,LT1,B3994,1,EXIT,11/5/2020 12:46,,,,
S2,LT1,B3995,0,EXIT,11/7/2020 8:35,,,,
S2,LT1,B3996,0,EXIT,10/28/2020 16:57,,,,
S2,LT1,B3997,0,ENTRY,10/28/2020 17:11,,,,
S2,LT1,B3998,0,EXIT,11/9/2020 8:23,,,,
S2,LT2,B3999,0,DROP-OFF,11/2/2020 11:57,,,,
S2,LT2,B4000,0,EXIT,10/28/2020 17:25,,,,
S2,LT2,B4001,0,DROP-OFF,11/2/2020 15:43,,,,
S2,LT1,B4002,0,EXIT,11/7/2020 8:53,,,,
S2,LT1,B4003,1,ENTRY,10/28/2020 17:35,,,,
S2,LT1,B4004,0,EXIT,11/7/2020 7:29,,,,
S2,LT2,B4005,1,ENTRY,11/3/2020 17:05,,,,
S2,LT2,B4006,1,EXIT,10/28/2020 20:01,,,,
S2,LT2,B4007,0,EXIT,10/28/2020 18:58,,,,
S2,LT1,B4008,0,EXIT,11/9/2020 12:17,,,,
S2,LT2,B4009,1,EXIT,11/5/2020 21:30,,,,
S2,LT1,B4010,0,DROP-OFF,10/30/2020 12:48,,,,
S2,LT1,B4011,0,EXIT,11/4/2020 19:32,,,,
S2,LT1,B4012,1,EXIT,10/28/2020 21:32,,,,
S2,LT2,B4013,0,EXIT,10/28/2020 22:59,,,,
S2,LT1,B4014,0,EXIT,10/28/2020 23:03,,,,
S2,LT2,B4015,0,EXIT,11/5/2020 23:53,,,,
S2,LT2,B4016,0,EXIT,10/29/2020 0:12,,,,
S2,LT1,B4017,1,PICK-UP,10/31/2020 0:17,,,,
S2,LT2,B4018,1,EXIT,11/9/2020 4:08,,,,
S2,LT1,B4019,0,EXIT,10/29/2020 4:05,,,,
S2,LT2,B4020,0,EXIT,10/29/2020 5:02,,,,
S2,LT2,B4021,0,EXIT,11/3/2020 12:23,,,,
S2,LT1,B4022,0,DROP-OFF,11/3/2020 4:59,,,,
S2,LT2,B4023,0,EXIT,11/9/2020 10:39,,,,
S2,LT1,B4024,1,EXIT,11/3/2020 7:33,,,,
S2,LT1,B4025,0,EXIT,11/3/2020 8:38,,,,
S2,LT1,B4026,1,ENTRY,11/9/2020 11:41,,,,
S2,LT1,B4027,0,EXIT,11/6/2020 8:25,,,,
S2,LT2,B4028,0,EXIT,11/9/2020 6:26,,,,
S2,LT1,B4029,0,EXIT,10/29/2020 6:51,,,,
S2,LT2,B4030,1,EXIT,11/1/2020 11:07,,,,
S2,LT1,B4031,1,EXIT,10/29/2020 6:56,,,,
S2,LT1,B4032,1,EXIT,11/9/2020 9:31,,,,
S2,LT2,B4033,1,EXIT,11/7/2020 8:46,,,,
S2,LT1,B4034,0,DROP-OFF,10/30/2020 8:01,,,,
S2,LT1,B4035,0,EXIT,11/8/2020 7:07,,,,
S2,LT2,B4036,1,ENTRY,11/9/2020 8:32,,,,
S2,LT2,B4037,0,EXIT,10/30/2020 13:40,,,,
S2,LT1,B4038,0,EXIT,11/4/2020 13:18,,,,
S2,LT2,B4039,0,EXIT,11/2/2020 11:04,,,,
S2,LT1,B4040,0,ENTRY,10/29/2020 7:32,,,,
S2,LT2,B4041,0,EXIT,11/5/2020 9:41,,,,
S2,LT2,B4042,0,EXIT,10/29/2020 7:44,,,,
S2,LT2,B4043,0,EXIT,11/7/2020 6:46,,,,
S2,LT1,B4044,1,ENTRY,10/29/2020 9:32,,,,
S2,LT1,B4045,1,EXIT,10/29/2020 14:37,,,,
S2,LT2,B4046,1,ENTRY,10/29/2020 10:12,,,,
S2,LT1,B4047,0,EXIT,10/29/2020 10:12,,,,
S2,LT2,B4048,0,EXIT,11/8/2020 13:16,,,,
S2,LT1,B4049,0,EXIT,10/29/2020 10:25,,,,
S2,LT2,B4050,0,DROP-OFF,11/1/2020 5:15,,,,
S2,LT1,B4051,1,ENTRY,10/29/2020 10:40,,,,
S2,LT1,B4052,0,EXIT,11/4/2020 13:40,,,,
S2,LT2,B4053,0,DROP-OFF,11/2/2020 12:07,,,,
S2,LT1,B4054,0,EXIT,10/29/2020 11:33,,,,
S2,LT1,B4055,0,EXIT,11/5/2020 12:57,,,,
S2,LT1,B4056,1,EXIT,11/2/2020 12:01,,,,
S2,LT2,B4057,1,EXIT,10/29/2020 14:10,,,,
S2,LT2,B4058,0,EXIT,10/29/2020 13:01,,,,
S2,LT2,B4059,1,EXIT,11/8/2020 11:54,,,,
S2,LT1,B4060,0,EXIT,10/29/2020 13:17,,,,
S2,LT1,B4061,1,EXIT,10/29/2020 13:21,,,,
S2,LT2,B4062,0,EXIT,10/29/2020 13:52,,,,
S2,LT1,B4063,0,EXIT,11/6/2020 8:48,,,,
S2,LT2,B4064,0,DROP-OFF,11/5/2020 16:38,,,,
S2,LT2,B4065,1,EXIT,10/30/2020 14:49,,,,
S2,LT2,B4066,0,EXIT,10/29/2020 14:35,,,,
S2,LT2,B4067,0,DROP-OFF,11/5/2020 10:52,,,,
S2,LT1,B4068,1,EXIT,10/29/2020 14:31,,,,
S2,LT1,B4069,1,EXIT,11/8/2020 22:41,,,,
S2,LT2,B4070,0,EXIT,10/29/2020 14:35,,,,
S2,LT2,B4071,0,EXIT,11/1/2020 1:20,,,,
S2,LT2,B4072,0,EXIT,11/2/2020 16:42,,,,
S2,LT1,B4073,1,ENTRY,10/29/2020 15:00,,,,
S2,LT2,B4074,1,EXIT,10/29/2020 15:36,,,,
S2,LT1,B4075,0,EXIT,10/29/2020 15:35,,,,
S2,LT2,B4076,0,EXIT,10/31/2020 18:45,,,,
S2,LT1,B4077,0,EXIT,10/29/2020 16:01,,,,
S2,LT1,B4078,0,DROP-OFF,11/1/2020 3:21,,,,
S2,LT2,B4079,1,EXIT,10/29/2020 17:26,,,,
S2,LT1,B4080,1,EXIT,11/4/2020 16:43,,,,
S2,LT2,B4081,0,EXIT,10/29/2020 16:55,,,,
S2,LT1,B4082,0,EXIT,10/29/2020 17:00,,,,
S2,LT1,B4083,0,EXIT,10/29/2020 17:02,,,,
S2,LT2,B4084,0,ENTRY,10/29/2020 17:18,,,,
S2,LT2,B4085,0,EXIT,11/6/2020 6:18,,,,
S2,LT1,B4086,1,EXIT,11/6/2020 20:16,,,,
S2,LT2,B4087,0,EXIT,10/30/2020 7:37,,,,
S2,LT2,B4088,0,EXIT,10/31/2020 18:40,,,,
S2,LT2,B4089,0,ENTRY,11/5/2020 16:09,,,,
S2,LT1,B4090,0,EXIT,11/9/2020 12:16,,,,
S2,LT2,B4091,0,DROP-OFF,10/29/2020 19:13,,,,
S2,LT2,B4092,1,EXIT,11/7/2020 22:14,,,,
S2,LT1,B4093,0,EXIT,11/3/2020 19:40,,,,
S2,LT1,B4094,1,ENTRY,11/1/2020 9:51,,,,
S2,LT2,B4095,0,EXIT,10/29/2020 20:08,,,,
S2,LT1,B4096,1,EXIT,11/2/2020 20:03,,,,
S2,LT2,B4097,0,EXIT,11/8/2020 21:37,,,,
S2,LT1,B4098,1,ENTRY,10/31/2020 16:03,,,,
S2,LT1,B4099,1,ENTRY,10/29/2020 21:07,,,,
S2,LT1,B4100,1,EXIT,10/29/2020 21:17,,,,
S2,LT1,B4101,0,EXIT,10/29/2020 21:23,,,,
S2,LT1,B4102,1,ENTRY,10/29/2020 23:26,,,,
S2,LT2,B4103,1,EXIT,11/2/2020 23:15,,,,
S2,LT2,B4104,0,EXIT,11/1/2020 18:11,,,,
S2,LT1,B4105,1,EXIT,11/5/2020 21:50,,,,
S2,LT1,B4106,1,ENTRY,10/29/2020 22:30,,,,
S2,LT2,B4107,0,DROP-OFF,11/8/2020 15:37,,,,
S2,LT2,B4108,1,EXIT,10/30/2020 0:03,,,,
S2,LT2,B4109,0,DROP-OFF,10/30/2020 1:36,,,,
S2,LT1,B4110,1,ENTRY,10/30/2020 2:11,,,,
S2,LT1,B4111,0,EXIT,11/6/2020 4:58,,,,
S2,LT1,B4112,0,EXIT,11/9/2020 5:09,,,,
S2,LT1,B4113,0,EXIT,11/6/2020 4:47,,,,
S2,LT2,B4114,0,EXIT,11/9/2020 7:51,,,,
S2,LT1,B4115,1,ENTRY,10/30/2020 5:38,,,,
S2,LT1,B4116,1,ENTRY,10/30/2020 5:55,,,,
S2,LT2,B4117,1,EXIT,11/7/2020 21:33,,,,
S2,LT1,B4118,1,EXIT,10/30/2020 6:25,,,,
S2,LT2,B4119,0,EXIT,11/9/2020 10:24,,,,
S2,LT1,B4120,0,EXIT,10/30/2020 6:38,,,,
S2,LT1,B4121,1,PICK-UP,10/30/2020 9:19,,,,
S2,LT1,B4122,0,EXIT,11/5/2020 7:10,,,,
S2,LT1,B4123,0,EXIT,11/4/2020 14:31,,,,
S2,LT1,B4124,0,EXIT,11/8/2020 14:14,,,,
S2,LT1,B4125,0,EXIT,10/30/2020 9:51,,,,
S2,LT1,B4126,0,DROP-OFF,10/30/2020 7:25,,,,
S2,LT2,B4127,0,EXIT,11/2/2020 10:46,,,,
S2,LT2,B4128,0,EXIT,11/8/2020 21:01,,,,
S2,LT1,B4129,0,EXIT,11/8/2020 6:45,,,,
S2,LT2,B4130,0,DROP-OFF,10/30/2020 7:48,,,,
S2,LT1,B4131,1,PICK-UP,10/30/2020 8:02,,,,
S2,LT1,B4132,0,EXIT,10/30/2020 8:16,,,,
S2,LT1,B4133,1,EXIT,11/9/2020 6:42,,,,
S2,LT2,B4134,0,EXIT,11/7/2020 14:48,,,,
S2,LT1,B4135,1,ENTRY,10/30/2020 8:55,,,,
S2,LT1,B4136,0,DROP-OFF,10/30/2020 9:07,,,,
S2,LT1,B4137,0,EXIT,11/4/2020 10:37,,,,
S2,LT2,B4138,1,EXIT,11/9/2020 8:28,,,,
S2,LT2,B4139,0,EXIT,11/6/2020 15:10,,,,
S2,LT1,B4140,0,ENTRY,10/30/2020 10:50,,,,
S2,LT2,B4141,0,PICK-UP,10/30/2020 12:06,,,,
S2,LT1,B4142,1,EXIT,10/30/2020 11:42,,,,
S2,LT2,B4143,0,PICK-UP,10/30/2020 16:21,,,,
S2,LT1,B4144,0,EXIT,10/30/2020 11:40,,,,
S2,LT1,B4145,0,EXIT,11/8/2020 15:23,,,,
S2,LT1,B4146,1,ENTRY,10/30/2020 11:50,,,,
S2,LT2,B4147,1,EXIT,11/8/2020 9:48,,,,
S2,LT2,B4148,0,EXIT,10/30/2020 14:09,,,,
S2,LT1,B4149,0,EXIT,10/31/2020 12:32,,,,
S2,LT2,B4150,1,EXIT,11/1/2020 0:33,,,,
S2,LT1,B4151,1,EXIT,10/30/2020 13:15,,,,
S2,LT2,B4152,0,EXIT,10/30/2020 13:25,,,,
S2,LT1,B4153,0,EXIT,11/5/2020 16:45,,,,
S2,LT1,B4154,0,EXIT,11/4/2020 15:28,,,,
S2,LT1,B4155,0,EXIT,10/30/2020 13:33,,,,
S2,LT2,B4156,0,DROP-OFF,10/30/2020 13:43,,,,
S2,LT2,B4157,0,DROP-OFF,10/30/2020 14:01,,,,
S2,LT1,B4158,0,DROP-OFF,10/30/2020 14:11,,,,
S2,LT2,B4159,0,DROP-OFF,10/30/2020 14:16,,,,
S2,LT1,B4160,0,ENTRY,11/2/2020 8:07,,,,
S2,LT2,B4161,1,EXIT,10/30/2020 14:19,,,,
S2,LT2,B4162,0,EXIT,11/5/2020 15:20,,,,
S2,LT2,B4163,1,EXIT,10/30/2020 15:28,,,,
S2,LT2,B4164,0,EXIT,11/1/2020 9:44,,,,
S2,LT2,B4165,0,DROP-OFF,10/30/2020 14:50,,,,
S2,LT1,B4166,0,EXIT,10/30/2020 14:56,,,,
S2,LT1,B4167,1,PICK-UP,10/30/2020 15:01,,,,
S2,LT1,B4168,0,EXIT,10/30/2020 15:01,,,,
S2,LT1,B4169,1,ENTRY,11/9/2020 13:27,,,,
S2,LT2,B4170,1,EXIT,10/30/2020 15:25,,,,
S2,LT1,B4171,0,EXIT,11/4/2020 12:15,,,,
S2,LT1,B4172,1,ENTRY,10/30/2020 15:46,,,,
S2,LT1,B4173,1,ENTRY,10/30/2020 15:51,,,,
S2,LT1,B4174,0,DROP-OFF,10/30/2020 16:19,,,,
S2,LT1,B4175,1,ENTRY,10/30/2020 16:19,,,,
S2,LT2,B4176,0,EXIT,11/8/2020 11:02,,,,
S2,LT1,B4177,1,ENTRY,10/30/2020 16:31,,,,
S2,LT2,B4178,0,EXIT,10/30/2020 20:05,,,,
S2,LT1,B4179,0,EXIT,10/31/2020 17:55,,,,
S2,LT1,B4180,0,EXIT,10/30/2020 17:21,,,,
S2,LT1,B4181,0,EXIT,11/5/2020 18:28,,,,
S2,LT1,B4182,0,EXIT,11/2/2020 8:48,,,,
S2,LT1,B4183,1,EXIT,11/5/2020 16:58,,,,
S2,LT2,B4184,0,EXIT,10/30/2020 17:51,,,,
S2,LT1,B4185,0,EXIT,10/30/2020 17:56,,,,
S2,LT1,B4186,0,EXIT,10/30/2020 18:05,,,,
S2,LT1,B4187,1,EXIT,11/6/2020 22:31,,,,
S2,LT1,B4188,0,DROP-OFF,10/30/2020 19:06,,,,
S2,LT2,B4189,0,EXIT,11/8/2020 19:44,,,,
S2,LT1,B4190,0,EXIT,10/30/2020 18:43,,,,
S2,LT2,B4191,0,EXIT,11/1/2020 11:43,,,,
S2,LT2,B4192,0,DROP-OFF,11/7/2020 14:33,,,,
S2,LT2,B4193,0,EXIT,10/30/2020 19:05,,,,
S2,LT1,B4194,1,EXIT,11/6/2020 18:44,,,,
S2,LT1,B4195,1,EXIT,10/30/2020 20:17,,,,
S2,LT1,B4196,1,ENTRY,11/9/2020 11:41,,,,
S2,LT2,B4197,1,EXIT,10/30/2020 20:32,,,,
S2,LT1,B4198,1,EXIT,11/6/2020 23:01,,,,
S2,LT2,B4199,1,EXIT,10/30/2020 21:13,,,,
S2,LT1,B4200,1,EXIT,11/7/2020 8:26,,,,
S2,LT2,B4201,0,EXIT,11/6/2020 18:34,,,,
S2,LT2,B4202,1,EXIT,11/5/2020 20:39,,,,
S2,LT2,B4203,1,EXIT,10/31/2020 11:02,,,,
S2,LT2,B4204,1,EXIT,11/1/2020 19:52,,,,
S2,LT2,B4205,1,EXIT,10/30/2020 22:24,,,,
S2,LT2,B4206,0,EXIT,11/7/2020 8:59,,,,
S2,LT2,B4207,0,EXIT,10/30/2020 23:28,,,,
S2,LT2,B4208,0,EXIT,11/5/2020 17:30,,,,
S2,LT1,B4209,0,ENTRY,11/5/2020 19:46,,,,
S2,LT2,B4210,0,EXIT,10/31/2020 1:35,,,,
S2,LT1,B4211,0,DROP-OFF,10/31/2020 4:33,,,,
S2,LT1,B4212,0,EXIT,10/31/2020 4:12,,,,
S2,LT1,B4213,1,EXIT,11/8/2020 22:26,,,,
S2,LT2,B4214,0,EXIT,11/1/2020 6:32,,,,
S2,LT1,B4215,0,EXIT,10/31/2020 5:02,,,,
S2,LT1,B4216,1,EXIT,11/3/2020 5:40,,,,
S2,LT2,B4217,0,EXIT,10/31/2020 5:58,,,,
S2,LT1,B4218,0,EXIT,10/31/2020 6:20,,,,
S2,LT2,B4219,1,EXIT,10/31/2020 6:35,,,,
S2,LT2,B4220,0,EXIT,11/8/2020 6:49,,,,
S2,LT1,B4221,0,EXIT,11/8/2020 9:32,,,,
S2,LT1,B4222,1,EXIT,11/7/2020 16:06,,,,
S2,LT2,B4223,0,EXIT,11/8/2020 8:36,,,,
S2,LT1,B4224,0,EXIT,11/7/2020 7:50,,,,
S2,LT1,B4225,1,EXIT,10/31/2020 7:21,,,,
S2,LT2,B4226,0,EXIT,10/31/2020 9:22,,,,
S2,LT1,B4227,1,ENTRY,11/7/2020 8:30,,,,
S2,LT2,B4228,0,DROP-OFF,10/31/2020 7:25,,,,
S2,LT1,B4229,0,EXIT,11/1/2020 7:05,,,,
S2,LT2,B4230,1,EXIT,11/8/2020 18:07,,,,
S2,LT1,B4231,1,EXIT,11/3/2020 15:14,,,,
S2,LT1,B4232,0,DROP-OFF,10/31/2020 7:57,,,,
S2,LT1,B4233,1,EXIT,11/7/2020 7:07,,,,
S2,LT1,B4234,0,ENTRY,10/31/2020 9:15,,,,
S2,LT2,B4235,0,EXIT,10/31/2020 9:46,,,,
S2,LT1,B4236,1,EXIT,11/7/2020 11:23,,,,
S2,LT1,B4237,0,EXIT,11/3/2020 10:53,,,,
S2,LT1,B4238,0,EXIT,10/31/2020 10:30,,,,
S2,LT2,B4239,0,EXIT,10/31/2020 13:59,,,,
S2,LT1,B4240,1,ENTRY,10/31/2020 11:15,,,,
S2,LT2,B4241,1,EXIT,11/9/2020 13:21,,,,
S2,LT2,B4242,0,EXIT,11/3/2020 8:07,,,,
S2,LT1,B4243,0,EXIT,11/6/2020 19:20,,,,
S2,LT1,B4244,1,EXIT,11/2/2020 16:35,,,,
S2,LT1,B4245,0,EXIT,10/31/2020 12:31,,,,
S2,LT2,B4246,0,EXIT,10/31/2020 12:56,,,,
S2,LT2,B4247,1,EXIT,10/31/2020 13:57,,,,
S2,LT2,B4248,1,EXIT,11/1/2020 23:54,,,,
S2,LT2,B4249,1,EXIT,11/8/2020 20:27,,,,
S2,LT2,B4250,0,EXIT,10/31/2020 20:23,,,,
S2,LT2,B4251,0,EXIT,11/1/2020 9:05,,,,
S2,LT1,B4252,1,EXIT,10/31/2020 14:56,,,,
S2,LT1,B4253,0,EXIT,11/8/2020 7:16,,,,
S2,LT1,B4254,1,EXIT,11/3/2020 14:58,,,,
S2,LT1,B4255,1,EXIT,11/4/2020 21:36,,,,
S2,LT2,B4256,1,EXIT,11/9/2020 1:11,,,,
S2,LT2,B4257,1,EXIT,10/31/2020 15:42,,,,
S2,LT2,B4258,0,DROP-OFF,11/1/2020 11:42,,,,
S2,LT2,B4259,0,PICK-UP,11/5/2020 17:48,,,,
S2,LT1,B4260,0,EXIT,11/7/2020 14:45,,,,
S2,LT2,B4261,1,EXIT,11/8/2020 21:20,,,,
S2,LT2,B4262,0,DROP-OFF,10/31/2020 17:01,,,,
S2,LT2,B4263,0,DROP-OFF,10/31/2020 17:33,,,,
S2,LT1,B4264,0,EXIT,10/31/2020 17:40,,,,
S2,LT1,B4265,1,EXIT,10/31/2020 17:57,,,,
S2,LT2,B4266,0,EXIT,10/31/2020 18:16,,,,
S2,LT1,B4267,1,ENTRY,10/31/2020 23:52,,,,
S2,LT2,B4268,1,EXIT,10/31/2020 18:58,,,,
S2,LT1,B4269,0,ENTRY,11/7/2020 13:44,,,,
S2,LT1,B4270,0,EXIT,10/31/2020 20:18,,,,
S2,LT2,B4271,0,DROP-OFF,10/31/2020 19:17,,,,
S2,LT2,B4272,0,EXIT,10/31/2020 19:29,,,,
S2,LT2,B4273,0,EXIT,10/31/2020 19:40,,,,
S2,LT1,B4274,1,EXIT,10/31/2020 20:36,,,,
S2,LT2,B4275,1,EXIT,10/31/2020 20:11,,,,
S2,LT1,B4276,1,EXIT,11/6/2020 23:18,,,,
S2,LT2,B4277,1,EXIT,10/31/2020 20:35,,,,
S2,LT2,B4278,1,EXIT,10/31/2020 20:37,,,,
S2,LT1,B4279,1,EXIT,10/31/2020 21:52,,,,
S2,LT2,B4280,1,EXIT,11/3/2020 17:19,,,,
S2,LT2,B4281,1,EXIT,11/7/2020 18:31,,,,
S2,LT1,B4282,0,EXIT,11/5/2020 17:51,,,,
S2,LT1,B4283,1,ENTRY,10/31/2020 22:17,,,,
S2,LT1,B4284,0,EXIT,10/31/2020 23:15,,,,
S2,LT2,B4285,0,EXIT,11/1/2020 16:39,,,,
S2,LT1,B4286,0,ENTRY,11/1/2020 0:35,,,,
S2,LT1,B4287,1,EXIT,11/1/2020 0:40,,,,
S2,LT1,B4288,1,ENTRY,11/1/2020 1:20,,,,
S2,LT1,B4289,1,EXIT,11/1/2020 1:46,,,,
S2,LT1,B4290,1,EXIT,11/1/2020 21:46,,,,
S2,LT2,B4291,1,EXIT,11/6/2020 23:07,,,,
S2,LT1,B4292,0,ENTRY,11/1/2020 2:32,,,,
S2,LT1,B4293,0,DROP-OFF,11/1/2020 3:05,,,,
S2,LT1,B4294,0,EXIT,11/1/2020 6:04,,,,
S2,LT2,B4295,0,EXIT,11/1/2020 7:59,,,,
S2,LT2,B4296,0,DROP-OFF,11/1/2020 6:21,,,,
S2,LT2,B4297,0,EXIT,11/1/2020 8:14,,,,
S2,LT1,B4298,0,EXIT,11/1/2020 6:41,,,,
S2,LT1,B4299,1,EXIT,11/5/2020 7:21,,,,
S2,LT1,B4300,0,DROP-OFF,11/1/2020 6:41,,,,
S2,LT1,B4301,1,ENTRY,11/1/2020 7:10,,,,
S2,LT2,B4302,0,EXIT,11/1/2020 14:27,,,,
S2,LT1,B4303,1,ENTRY,11/8/2020 6:38,,,,
S2,LT1,B4304,1,EXIT,11/7/2020 19:16,,,,
S2,LT2,B4305,1,EXIT,11/6/2020 20:06,,,,
S2,LT2,B4306,1,EXIT,11/8/2020 13:29,,,,
S2,LT1,B4307,1,ENTRY,11/1/2020 9:41,,,,
S2,LT2,B4308,0,DROP-OFF,11/1/2020 9:53,,,,
S2,LT1,B4309,0,EXIT,11/1/2020 9:55,,,,
S2,LT2,B4310,1,EXIT,11/1/2020 10:20,,,,
S2,LT2,B4311,0,EXIT,11/1/2020 10:26,,,,
S2,LT2,B4312,1,ENTRY,11/1/2020 10:18,,,,
S2,LT1,B4313,0,EXIT,11/8/2020 13:03,,,,
S2,LT1,B4314,0,EXIT,11/1/2020 10:44,,,,
S2,LT1,B4315,0,EXIT,11/1/2020 10:52,,,,
S2,LT1,B4316,0,EXIT,11/1/2020 11:23,,,,
S2,LT1,B4317,1,PICK-UP,11/1/2020 11:33,,,,
S2,LT1,B4318,0,EXIT,11/1/2020 11:30,,,,
S2,LT1,B4319,0,EXIT,11/5/2020 6:24,,,,
S2,LT1,B4320,0,ENTRY,11/1/2020 11:40,,,,
S2,LT1,B4321,1,EXIT,11/2/2020 8:17,,,,
S2,LT1,B4322,0,EXIT,11/1/2020 11:57,,,,
S2,LT1,B4323,0,EXIT,11/5/2020 13:56,,,,
S2,LT1,B4324,0,EXIT,11/1/2020 12:29,,,,
S2,LT1,B4325,1,ENTRY,11/7/2020 11:19,,,,
S2,LT2,B4326,0,DROP-OFF,11/1/2020 13:09,,,,
S2,LT1,B4327,0,EXIT,11/5/2020 14:44,,,,
S2,LT2,B4328,1,EXIT,11/5/2020 15:24,,,,
S2,LT1,B4329,1,EXIT,11/5/2020 8:43,,,,
S2,LT1,B4330,0,DROP-OFF,11/1/2020 14:35,,,,
S2,LT1,B4331,0,EXIT,11/1/2020 14:45,,,,
